Airline,Source,Destination,Dep time,Arr time,Duration,Total stops,Date,Price
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,01-01-2022,6244
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,01-01-2022,6244
Vistara,BOM,DEL,6.00,8.05,2h05m,direct,01-01-2022,6244
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,01-01-2022,6244
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,01-01-2022,6244
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,01-01-2022,6244
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,01-01-2022,6244
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,01-01-2022,6244
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,01-01-2022,6244
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,01-01-2022,6244
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,01-01-2022,6244
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,01-01-2022,6244
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,01-01-2022,6349
AlaskaSeaplanes,BOM,DEL,21.45,23.55,2h10m,direct,01-01-2022,18096
GoFirst,BOM,DEL,20.15,22.25,2h10m,direct,02-01-2022,4177
GoFirst,BOM,DEL,20.15,22.25,2h10m,direct,02-01-2022,4177
GoFirst,BOM,DEL,8.00,10.10,2h10m,direct,02-01-2022,4177
GoFirst,BOM,DEL,6.00,8.10,2h10m,direct,02-01-2022,4177
GoFirst,BOM,DEL,9.55,12.10,2h15m,direct,02-01-2022,4177
GoFirst,BOM,DEL,15.45,18.00,2h15m,direct,02-01-2022,4186
SpiceJet,BOM,DEL,21.45,23.55,2h10m,direct,02-01-2022,4491
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,02-01-2022,4491
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,02-01-2022,4491
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,02-01-2022,4491
GoFirst,BOM,DEL,18.00,20.10,2h10m,direct,02-01-2022,4715
GoFirst,BOM,DEL,13.30,15.45,2h15m,direct,02-01-2022,5098
IndiGo,BOM,DEL,19.35,21.25,1h50m,direct,02-01-2022,5400
IndiGo,BOM,DEL,22.20,0.25,2h05m,direct,02-01-2022,5400
IndiGo,BOM,DEL,18.30,20.35,2h05m,direct,02-01-2022,5400
IndiGo,BOM,DEL,5.00,7.05,2h05m,direct,02-01-2022,5400
IndiGo,BOM,DEL,3.05,5.10,2h05m,direct,02-01-2022,5400
IndiGo,BOM,DEL,20.30,22.35,2h05m,direct,02-01-2022,5400
IndiGo,BOM,DEL,6.00,8.10,2h10m,direct,02-01-2022,5400
IndiGo,BOM,DEL,10.05,12.15,2h10m,direct,02-01-2022,5400
IndiGo,BOM,DEL,9.20,11.30,2h10m,direct,02-01-2022,5400
IndiGo,BOM,DEL,7.05,9.20,2h15m,direct,02-01-2022,5400
AirIndia,BOM,DEL,21.30,23.30,2h00m,direct,02-01-2022,5600
AirIndia,BOM,DEL,8.00,10.15,2h15m,direct,02-01-2022,5600
AirAsiaIndia,BOM,DEL,22.00,0.10,2h10m,direct,02-01-2022,5677
AirIndia,BOM,DEL,7.00,8.55,1h55m,direct,02-01-2022,5767
Vistara,BOM,DEL,7.30,9.40,2h10m,direct,02-01-2022,5938
GoFirst,BOM,DEL,21.15,23.30,2h15m,direct,02-01-2022,6202
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,02-01-2022,6358
IndiGo,BOM,DEL,17.15,19.20,2h05m,direct,02-01-2022,6514
IndiGo,BOM,DEL,11.45,14.00,2h15m,direct,02-01-2022,6514
Vistara,BOM,DEL,6.30,8.35,2h05m,direct,02-01-2022,6673
AirAsiaIndia,BOM,DEL,7.20,9.30,2h10m,direct,02-01-2022,6755
IndiGo,BOM,DEL,15.50,18.00,2h10m,direct,02-01-2022,6776
IndiGo,BOM,DEL,13.40,15.50,2h10m,direct,02-01-2022,7091
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,02-01-2022,7513
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,02-01-2022,7514
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,02-01-2022,7514
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,02-01-2022,7514
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,02-01-2022,7514
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,02-01-2022,8038
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,02-01-2022,8039
AirIndia,BOM,DEL,19.00,21.15,2h15m,direct,02-01-2022,8155
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,02-01-2022,8773
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,02-01-2022,8774
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,02-01-2022,8774
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,02-01-2022,8774
AlaskaSeaplanes,BOM,DEL,21.45,23.55,2h10m,direct,02-01-2022,16540
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,02-01-2022,16540
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,02-01-2022,16540
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,02-01-2022,16540
AirAsiaIndia,BOM,DEL,8.15,16.15,8h00m,1stop,02-01-2022,5784
GoFirst,BOM,DEL,10.40,19.10,8h30m,1stop,02-01-2022,6732
GoFirst,BOM,DEL,19.15,23.30,4h15m,1stop,02-01-2022,6850
GoFirst,BOM,DEL,14.30,19.15,4h45m,1stop,02-01-2022,6977
AirAsiaIndia,BOM,DEL,20.10,3.20,7h10m,1stop,02-01-2022,7422
GoFirst,BOM,DEL,11.20,18.00,6h40m,1stop,02-01-2022,7427
GoFirst,BOM,DEL,11.20,19.00,7h40m,1stop,02-01-2022,7427
AirAsiaIndia,BOM,DEL,18.10,0.50,6h40m,1stop,02-01-2022,7700
IndiGo,BOM,DEL,16.45,21.00,4h15m,1stop,02-01-2022,7906
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,02-01-2022,8151
IndiGo,BOM,DEL,20.15,0.20,4h05m,1stop,02-01-2022,8419
IndiGo,BOM,DEL,17.30,22.00,4h30m,1stop,02-01-2022,8526
IndiGo,BOM,DEL,17.30,0.20,6h50m,1stop,02-01-2022,8526
IndiGo,BOM,DEL,17.05,22.50,5h45m,1stop,02-01-2022,8588
AirAsiaIndia,BOM,DEL,21.20,3.20,6h00m,1stop,02-01-2022,8776
IndiGo,BOM,DEL,6.35,12.20,5h45m,1stop,02-01-2022,8927
IndiGo,BOM,DEL,13.45,17.35,3h50m,1stop,02-01-2022,9242
IndiGo,BOM,DEL,19.15,0.20,5h05m,1stop,02-01-2022,9276
IndiGo,BOM,DEL,13.45,18.45,5h00m,1stop,02-01-2022,9503
IndiGoVistara,BOM,DEL,17.30,22.20,4h50m,1stop,02-01-2022,10630
IndiGoVistara,BOM,DEL,5.50,11.20,5h30m,1stop,02-01-2022,11540
GoFirst,BOM,DEL,16.10,21.50,5h40m,1stop,02-01-2022,11779
Vistara,BOM,DEL,10.45,15.40,4h55m,1stop,02-01-2022,13498
Vistara,BOM,DEL,12.15,16.45,4h30m,1stop,02-01-2022,14252
AirIndia,BOM,DEL,15.35,19.20,3h45m,direct,02-01-2022,22144
IndiGo,BOM,DEL,13.45,22.00,8h15m,1stop,02-01-2022,8419
IndiGo,BOM,DEL,0.10,7.55,7h45m,1stop,02-01-2022,8936
VistaraIndiGo,BOM,DEL,19.20,1.05,5h45m,1stop,02-01-2022,12098
VistaraIndiGo,BOM,DEL,6.20,11.55,5h35m,1stop,02-01-2022,12675
IndiGoVistara,BOM,DEL,17.10,22.50,5h40m,1stop,02-01-2022,12935
IndiGoVistara,BOM,DEL,16.55,22.00,5h05m,1stop,02-01-2022,13969
SpiceJet,BOM,DEL,13.50,18.35,4h45m,1stop,02-01-2022,14170
Vistara,BOM,DEL,16.00,21.35,5h35m,1stop,02-01-2022,14606
AirIndia,BOM,DEL,20.55,3.40,6h45m,1stop,02-01-2022,15532
AirIndia,BOM,DEL,19.05,3.40,8h35m,1stop,02-01-2022,15532
Vistara,BOM,DEL,9.05,14.10,5h05m,1stop,02-01-2022,15746
Vistara,BOM,DEL,11.30,16.45,5h15m,1stop,02-01-2022,19111
AirIndia,BOM,DEL,15.35,19.20,3h45m,1stop,02-01-2022,20548
AirAsiaIndia,BOM,DEL,4.45,10.55,6h10m,1stop,02-01-2022,23262
AirAsiaIndia,BOM,DEL,2.25,10.55,8h30m,1stop,02-01-2022,23262
SpiceJet,BOM,DEL,12.30,17.40,5h10m,1stop,02-01-2022,29787
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,02-01-2022,29897
SpiceJet,BOM,DEL,11.20,17.35,6h15m,1stop,02-01-2022,31879
SpiceJet,BOM,DEL,8.35,15.20,6h45m,1stop,02-01-2022,31879
SpiceJetAlaskaSeaplanes,BOM,DEL,14.55,21.15,6h20m,1stop,02-01-2022,33259
SpiceJet,BOM,DEL,19.30,1.10,5h40m,1stop,02-01-2022,34772
SpiceJetAlaskaSeaplanes,BOM,DEL,13.50,18.35,4h45m,1stop,02-01-2022,38215
Emirates,BOM,DEL,19.10,2.40,7h30m,1stop,02-01-2022,133636
GoFirst,BOM,DEL,20.15,22.25,2h10m,direct,03-01-2022,4177
GoFirst,BOM,DEL,20.15,22.25,2h10m,direct,03-01-2022,4177
IndiGo,BOM,DEL,13.45,17.35,3h50m,1stop,03-01-2022,3845
GoFirst,BOM,DEL,18.00,20.10,2h10m,direct,03-01-2022,4177
GoFirst,BOM,DEL,8.00,10.10,2h10m,direct,03-01-2022,4177
GoFirst,BOM,DEL,6.00,8.10,2h10m,direct,03-01-2022,4177
GoFirst,BOM,DEL,9.55,12.10,2h15m,direct,03-01-2022,4177
GoFirst,BOM,DEL,13.30,15.45,2h15m,direct,03-01-2022,4177
GoFirst,BOM,DEL,15.45,18.00,2h15m,direct,03-01-2022,4177
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,03-01-2022,4491
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,03-01-2022,4491
IndiGo,BOM,DEL,19.35,21.25,1h50m,direct,03-01-2022,5400
IndiGo,BOM,DEL,8.30,10.25,1h55m,direct,03-01-2022,5400
AirIndia,BOM,DEL,8.00,10.15,2h15m,direct,03-01-2022,5600
AirIndia,BOM,DEL,19.00,21.15,2h15m,direct,03-01-2022,5600
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,03-01-2022,5669
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,03-01-2022,5669
AirIndia,BOM,DEL,7.00,8.55,1h55m,direct,03-01-2022,5840
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,03-01-2022,5856
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,03-01-2022,5856
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,03-01-2022,5961
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,03-01-2022,4491
IndiGo,BOM,DEL,20.30,22.35,2h05m,direct,03-01-2022,5400
IndiGo,BOM,DEL,18.30,20.35,2h05m,direct,03-01-2022,5400
IndiGo,BOM,DEL,17.15,19.20,2h05m,direct,03-01-2022,5400
IndiGo,BOM,DEL,7.45,9.50,2h05m,direct,03-01-2022,5400
IndiGo,BOM,DEL,10.05,12.15,2h10m,direct,03-01-2022,5400
IndiGo,BOM,DEL,15.50,18.00,2h10m,direct,03-01-2022,5400
IndiGo,BOM,DEL,9.20,11.30,2h10m,direct,03-01-2022,5400
IndiGo,BOM,DEL,13.40,15.50,2h10m,direct,03-01-2022,5400
IndiGo,BOM,DEL,6.00,8.10,2h10m,direct,03-01-2022,5400
IndiGo,BOM,DEL,11.45,14.00,2h15m,direct,03-01-2022,5400
IndiGo,BOM,DEL,7.05,9.20,2h15m,direct,03-01-2022,5400
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,03-01-2022,5856
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,03-01-2022,5856
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,03-01-2022,5856
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,03-01-2022,5856
Vistara,BOM,DEL,7.30,9.40,2h10m,direct,03-01-2022,6276
Vistara,BOM,DEL,6.00,8.05,2h05m,direct,03-01-2022,6673
Vistara,BOM,DEL,6.30,8.35,2h05m,direct,03-01-2022,6674
AirIndia,BOM,DEL,21.30,23.30,2h00m,direct,03-01-2022,5600
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,03-01-2022,6674
AirAsiaIndia,BOM,DEL,7.20,9.30,2h10m,direct,03-01-2022,6755
IndiGo,BOM,DEL,20.15,0.20,4h05m,1stop,03-01-2022,3845
SpiceJet,BOM,DEL,21.45,23.55,2h10m,direct,03-01-2022,4491
GoFirst,BOM,DEL,21.15,23.30,2h15m,direct,03-01-2022,4715
AirAsiaIndia,BOM,DEL,22.00,0.10,2h10m,direct,03-01-2022,5095
IndiGo,BOM,DEL,5.00,7.05,2h05m,direct,03-01-2022,5400
IndiGo,BOM,DEL,22.20,0.25,2h05m,direct,03-01-2022,5400
IndiGo,BOM,DEL,3.05,5.10,2h05m,direct,03-01-2022,5400
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,03-01-2022,5961
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,03-01-2022,6276
IndiGo,BOM,DEL,16.45,21.00,4h15m,1stop,03-01-2022,3845
IndiGo,BOM,DEL,15.50,20.05,4h15m,1stop,03-01-2022,3845
IndiGo,BOM,DEL,17.30,22.00,4h30m,1stop,03-01-2022,3845
GoFirst,BOM,DEL,19.15,23.30,4h15m,1stop,03-01-2022,5876
AirIndia,BOM,DEL,15.35,19.20,3h45m,1stop,03-01-2022,6017
AirIndia,BOM,DEL,15.35,19.20,3h45m,direct,03-01-2022,6252
IndiGo,BOM,DEL,19.15,0.20,5h05m,1stop,03-01-2022,3845
Vistara,BOM,DEL,12.15,16.45,4h30m,1stop,03-01-2022,9269
IndiGo,BOM,DEL,17.30,0.20,6h50m,1stop,03-01-2022,3845
IndiGo,BOM,DEL,0.10,7.55,7h45m,1stop,03-01-2022,3845
IndiGo,BOM,DEL,13.45,22.00,8h15m,1stop,03-01-2022,3845
IndiGo,BOM,DEL,8.55,15.20,6h25m,1stop,03-01-2022,4439
IndiGo,BOM,DEL,9.00,16.50,7h50m,1stop,03-01-2022,4439
AirAsiaIndia,BOM,DEL,18.10,0.50,6h40m,1stop,03-01-2022,5764
GoFirst,BOM,DEL,10.40,19.10,8h30m,1stop,03-01-2022,6655
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,03-01-2022,6863
GoFirst,BOM,DEL,11.20,18.00,6h40m,1stop,03-01-2022,7001
GoFirst,BOM,DEL,11.20,19.00,7h40m,1stop,03-01-2022,7001
AirAsiaIndia,BOM,DEL,21.20,3.20,6h00m,1stop,03-01-2022,8756
AirAsiaIndia,BOM,DEL,20.10,3.20,7h10m,1stop,03-01-2022,8756
Vistara,BOM,DEL,10.45,15.40,4h55m,1stop,03-01-2022,9741
Vistara,BOM,DEL,6.20,12.40,6h20m,1stop,03-01-2022,9741
IndiGoVistara,BOM,DEL,17.30,22.20,4h50m,1stop,03-01-2022,10515
IndiGoVistara,BOM,DEL,6.35,12.35,6h00m,1stop,03-01-2022,10630
GoFirst,BOM,DEL,16.10,21.50,5h40m,1stop,03-01-2022,11246
SpiceJet,BOM,DEL,13.50,18.35,4h45m,1stop,03-01-2022,11518
VistaraIndiGo,BOM,DEL,12.15,16.50,4h35m,1stop,03-01-2022,11571
IndiGoVistara,BOM,DEL,6.50,12.40,5h50m,1stop,03-01-2022,11777
VistaraIndiGo,BOM,DEL,19.20,1.05,5h45m,1stop,03-01-2022,11867
GoFirst,BOM,DEL,16.10,21.45,5h35m,1stop,03-01-2022,11978
IndiGoVistara,BOM,DEL,17.10,22.50,5h40m,1stop,03-01-2022,12126
Vistara,BOM,DEL,16.00,21.35,5h35m,1stop,03-01-2022,12629
Vistara,BOM,DEL,16.00,22.25,6h25m,1stop,03-01-2022,12629
IndiGoVistara,BOM,DEL,16.55,22.00,5h05m,1stop,03-01-2022,13016
VistaraIndiGo,BOM,DEL,13.20,18.50,5h30m,1stop,03-01-2022,13052
Vistara,BOM,DEL,9.05,14.10,5h05m,1stop,03-01-2022,13136
Vistara,BOM,DEL,11.30,16.45,5h15m,1stop,03-01-2022,13564
AlaskaSeaplanes,BOM,DEL,21.45,23.55,2h10m,direct,03-01-2022,16540
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,03-01-2022,16540
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,03-01-2022,16540
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,03-01-2022,16540
IndiGo,BOM,DEL,0.10,9.00,8h50m,1stop,03-01-2022,3845
AirAsiaIndia,BOM,DEL,8.15,16.15,8h00m,1stop,03-01-2022,8756
IndiGoVistara,BOM,DEL,5.50,11.20,5h30m,1stop,03-01-2022,11973
AirAsiaIndia,BOM,DEL,4.45,10.55,6h10m,1stop,03-01-2022,14023
AirAsiaIndia,BOM,DEL,2.25,10.55,8h30m,1stop,03-01-2022,14023
AirIndia,BOM,DEL,19.05,3.40,8h35m,1stop,03-01-2022,14541
AirIndia,BOM,DEL,17.10,0.05,6h55m,1stop,03-01-2022,26458
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,03-01-2022,29322
SpiceJet,BOM,DEL,12.30,17.40,5h10m,1stop,03-01-2022,29787
SpiceJet,BOM,DEL,11.20,17.35,6h15m,1stop,03-01-2022,31879
SpiceJetAlaskaSeaplanes,BOM,DEL,13.50,18.35,4h45m,1stop,03-01-2022,34330
SpiceJet,BOM,DEL,8.35,15.20,6h45m,1stop,03-01-2022,31879
SpiceJetAlaskaSeaplanes,BOM,DEL,14.55,21.15,6h20m,1stop,03-01-2022,33259
SpiceJet,BOM,DEL,19.30,1.10,5h40m,1stop,03-01-2022,34772
SpiceJet,BOM,DEL,15.30,22.10,6h40m,1stop,03-01-2022,41028
Emirates,BOM,DEL,19.10,2.40,7h30m,1stop,03-01-2022,132533
GoFirst,BOM,DEL,8.00,10.10,2h10m,direct,04-01-2022,4177
GoFirst,BOM,DEL,8.00,10.10,2h10m,direct,04-01-2022,4177
IndiGo,BOM,DEL,13.45,17.35,3h50m,1stop,04-01-2022,3871
GoFirst,BOM,DEL,20.15,22.25,2h10m,direct,04-01-2022,4177
GoFirst,BOM,DEL,18.00,20.10,2h10m,direct,04-01-2022,4177
GoFirst,BOM,DEL,15.45,18.00,2h15m,direct,04-01-2022,4177
GoFirst,BOM,DEL,13.30,15.45,2h15m,direct,04-01-2022,4177
GoFirst,BOM,DEL,9.55,12.10,2h15m,direct,04-01-2022,4177
GoFirst,BOM,DEL,21.15,23.30,2h15m,direct,04-01-2022,4177
GoFirst,BOM,DEL,6.00,8.10,2h10m,direct,04-01-2022,4186
SpiceJet,BOM,DEL,21.45,23.55,2h10m,direct,04-01-2022,4491
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,04-01-2022,4491
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,04-01-2022,4491
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,04-01-2022,4491
IndiGo,BOM,DEL,19.35,21.25,1h50m,direct,04-01-2022,5400
IndiGo,BOM,DEL,8.30,10.25,1h55m,direct,04-01-2022,5400
IndiGo,BOM,DEL,18.30,20.35,2h05m,direct,04-01-2022,5400
IndiGo,BOM,DEL,22.20,0.25,2h05m,direct,04-01-2022,5400
IndiGo,BOM,DEL,5.00,7.05,2h05m,direct,04-01-2022,5400
IndiGo,BOM,DEL,7.45,9.50,2h05m,direct,04-01-2022,5400
IndiGo,BOM,DEL,3.05,5.10,2h05m,direct,04-01-2022,5400
IndiGo,BOM,DEL,20.30,22.35,2h05m,direct,04-01-2022,5400
IndiGo,BOM,DEL,17.15,19.20,2h05m,direct,04-01-2022,5400
IndiGo,BOM,DEL,9.20,11.30,2h10m,direct,04-01-2022,5400
IndiGo,BOM,DEL,10.05,12.15,2h10m,direct,04-01-2022,5400
IndiGo,BOM,DEL,6.00,8.10,2h10m,direct,04-01-2022,5400
IndiGo,BOM,DEL,13.40,15.50,2h10m,direct,04-01-2022,5400
IndiGo,BOM,DEL,15.50,18.00,2h10m,direct,04-01-2022,5400
IndiGo,BOM,DEL,7.05,9.20,2h15m,direct,04-01-2022,5400
IndiGo,BOM,DEL,11.45,14.00,2h15m,direct,04-01-2022,5400
AirIndia,BOM,DEL,21.30,23.30,2h00m,direct,04-01-2022,5600
AirIndia,BOM,DEL,8.00,10.15,2h15m,direct,04-01-2022,5600
Vistara,BOM,DEL,6.00,8.05,2h05m,direct,04-01-2022,5669
Vistara,BOM,DEL,20.55,23.00,2h05m,direct,04-01-2022,5669
Vistara,BOM,DEL,21.55,0.10,2h15m,direct,04-01-2022,5669
AirIndia,BOM,DEL,7.00,9.10,2h10m,direct,04-01-2022,5767
Vistara,BOM,DEL,12.25,14.30,2h05m,direct,04-01-2022,5939
Vistara,BOM,DEL,11.55,14.05,2h10m,direct,04-01-2022,5939
Vistara,BOM,DEL,17.35,19.45,2h10m,direct,04-01-2022,5939
Vistara,BOM,DEL,7.30,9.40,2h10m,direct,04-01-2022,5939
Vistara,BOM,DEL,18.30,20.40,2h10m,direct,04-01-2022,5939
Vistara,BOM,DEL,22.45,0.55,2h10m,direct,04-01-2022,5939
Vistara,BOM,DEL,19.45,21.55,2h10m,direct,04-01-2022,5939
Vistara,BOM,DEL,8.45,11.00,2h15m,direct,04-01-2022,5939
Vistara,BOM,DEL,14.40,16.55,2h15m,direct,04-01-2022,5939
Vistara,BOM,DEL,10.25,12.40,2h15m,direct,04-01-2022,5939
Vistara,BOM,DEL,15.45,18.05,2h20m,direct,04-01-2022,5939
AirIndia,BOM,DEL,19.00,21.15,2h15m,direct,04-01-2022,6017
Vistara,BOM,DEL,6.30,8.35,2h05m,direct,04-01-2022,6043
AirAsiaIndia,BOM,DEL,7.20,9.30,2h10m,direct,04-01-2022,6545
AirAsiaIndia,BOM,DEL,22.00,0.10,2h10m,direct,04-01-2022,6545
AirIndia,BOM,DEL,15.35,19.20,3h45m,direct,04-01-2022,6367
IndiGo,BOM,DEL,20.15,0.20,4h05m,1stop,04-01-2022,3871
IndiGo,BOM,DEL,15.50,20.05,4h15m,1stop,04-01-2022,3871
IndiGo,BOM,DEL,16.45,21.00,4h15m,1stop,04-01-2022,3871
IndiGo,BOM,DEL,6.05,10.25,4h20m,1stop,04-01-2022,3871
IndiGo,BOM,DEL,17.30,22.00,4h30m,1stop,04-01-2022,3871
IndiGo,BOM,DEL,19.15,0.20,5h05m,1stop,04-01-2022,3871
IndiGo,BOM,DEL,11.00,16.10,5h10m,1stop,04-01-2022,3871
IndiGo,BOM,DEL,9.25,13.40,4h15m,1stop,04-01-2022,5058
IndiGo,BOM,DEL,17.30,0.20,6h50m,1stop,04-01-2022,3875
IndiGo,BOM,DEL,0.10,7.55,7h45m,1stop,04-01-2022,3875
IndiGo,BOM,DEL,13.45,22.00,8h15m,1stop,04-01-2022,3875
IndiGo,BOM,DEL,0.10,9.00,8h50m,1stop,04-01-2022,3875
IndiGo,BOM,DEL,9.00,16.50,7h50m,1stop,04-01-2022,4469
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,04-01-2022,5089
AirAsiaIndia,BOM,DEL,21.20,3.20,6h00m,1stop,04-01-2022,5784
GoFirst,BOM,DEL,19.15,23.30,4h15m,1stop,04-01-2022,5914
AirIndia,BOM,DEL,15.35,19.20,3h45m,1stop,04-01-2022,6017
Vistara,BOM,DEL,12.15,16.45,4h30m,1stop,04-01-2022,8196
AlaskaSeaplanes,BOM,DEL,21.45,23.55,2h10m,direct,04-01-2022,16540
SpiceJet,BOM,DEL,7.20,9.35,2h15m,direct,04-01-2022,16540
SpiceJet,BOM,DEL,10.15,12.30,2h15m,direct,04-01-2022,16540
SpiceJet,BOM,DEL,19.25,21.50,2h25m,direct,04-01-2022,16540
AirAsiaIndia,BOM,DEL,8.15,16.15,8h00m,1stop,04-01-2022,5784
AirAsiaIndia,BOM,DEL,20.10,3.20,7h10m,1stop,04-01-2022,6518
AirAsiaIndia,BOM,DEL,18.10,0.50,6h40m,1stop,04-01-2022,6646
GoFirst,BOM,DEL,10.40,19.10,8h30m,1stop,04-01-2022,6732
GoFirst,BOM,DEL,11.20,18.00,6h40m,1stop,04-01-2022,7094
GoFirst,BOM,DEL,11.20,19.00,7h40m,1stop,04-01-2022,7094
GoFirst,BOM,DEL,16.10,21.45,5h35m,1stop,04-01-2022,8134
GoFirst,BOM,DEL,16.10,21.50,5h40m,1stop,04-01-2022,8178
SpiceJet,BOM,DEL,13.50,18.35,4h45m,1stop,04-01-2022,8396
VistaraIndiGo,BOM,DEL,12.15,16.50,4h35m,1stop,04-01-2022,9700
Vistara,BOM,DEL,10.45,15.40,4h55m,1stop,04-01-2022,9823
Vistara,BOM,DEL,6.20,12.40,6h20m,1stop,04-01-2022,9823
Vistara,BOM,DEL,11.30,16.45,5h15m,1stop,04-01-2022,9971
IndiGoVistara,BOM,DEL,17.30,22.20,4h50m,1stop,04-01-2022,10515
IndiGoVistara,BOM,DEL,6.35,12.35,6h00m,1stop,04-01-2022,10949
AirAsiaIndia,BOM,DEL,4.45,10.55,6h10m,1stop,04-01-2022,10977
AirAsiaIndia,BOM,DEL,2.25,10.55,8h30m,1stop,04-01-2022,10977
VistaraIndiGo,BOM,DEL,6.20,11.55,5h35m,1stop,04-01-2022,11693
VistaraIndiGo,BOM,DEL,19.20,1.05,5h45m,1stop,04-01-2022,11693
Vistara,BOM,DEL,9.05,14.10,5h05m,1stop,04-01-2022,12133
Vistara,BOM,DEL,16.00,21.35,5h35m,1stop,04-01-2022,12133
Vistara,BOM,DEL,16.00,22.25,6h25m,1stop,04-01-2022,12133
IndiGoVistara,BOM,DEL,16.55,22.00,5h05m,1stop,04-01-2022,12410
AirIndia,BOM,DEL,19.05,3.40,8h35m,1stop,04-01-2022,12798
GoFirst,BOM,DEL,10.40,17.55,7h15m,2stops,04-01-2022,11299
GoFirst,BOM,DEL,10.40,17.55,7h15m,2stops,04-01-2022,13194
SpiceJet,BOM,DEL,5.55,10.40,4h45m,1stop,04-01-2022,29157
SpiceJet,BOM,DEL,12.30,17.40,5h10m,1stop,04-01-2022,29787
SpiceJetAlaskaSeaplanes,BOM,DEL,13.50,18.35,4h45m,1stop,04-01-2022,31020
SpiceJet,BOM,DEL,11.20,17.35,6h15m,1stop,04-01-2022,31879
SpiceJet,BOM,DEL,8.35,15.20,6h45m,1stop,04-01-2022,31879
SpiceJet,BOM,DEL,15.30,22.10,6h40m,1stop,04-01-2022,32209
SpiceJet,BOM,DEL,11.15,17.45,6h30m,1stop,04-01-2022,32788
SpiceJetAlaskaSeaplanes,BOM,DEL,14.55,21.15,6h20m,1stop,04-01-2022,33259
SpiceJet,BOM,DEL,19.30,1.10,5h40m,1stop,04-01-2022,34772
Emirates,BOM,DEL,19.10,2.40,7h30m,1stop,04-01-2022,144116
GoFirst,BOM,DEL,6.00,8.10,2h10m,direct,05-01-2022,4177
GoFirst,BOM,DEL,6.00,8.10,2h10m,direct,05-01-2022,4177
IndiGo,BOM,DEL,13.45,17.35,3h50m,1stop,05-01-2022,3871
GoFirst,BOM,DEL,18.00,20.10,2h10m,direct,05-01-2022,4177
GoFirst,BOM,DEL,15.45,18.00,2h15m,direct,05-01-2022,4177
GoFirst,BOM,DEL,13.30,15.45,2h15m,direct,05-01-2022,4177
GoFirst,BOM,DEL,9.55,12.10,2h15m,direct,05-01-2022,4177
