Airline,Source,Destination,Dep time,Arr time,Duration,Total stops,Date,Price
GoFirst,DEL,BOM,08:45,10:55,2h10m,direct,2022-01-01,4189
GoFirst,DEL,BOM,08:45,10:55,2h10m,direct,2022-01-01,4189
SpiceJet,DEL,BOM,18:10,07:25,13h15m,1stop,2022-01-01,4059
GoFirst,DEL,BOM,02:00,04:15,2h15m,direct,2022-01-01,4189
SpiceJet,DEL,BOM,18:55,21:05,2h10m,direct,2022-01-01,4499
SpiceJet,DEL,BOM,07:20,09:35,2h15m,direct,2022-01-01,4499
SpiceJet,DEL,BOM,06:20,08:40,2h20m,direct,2022-01-01,4499
SpiceJet,DEL,BOM,19:45,22:05,2h20m,direct,2022-01-01,4499
GoFirst,DEL,BOM,12:45,15:00,2h15m,direct,2022-01-01,4719
GoFirst,DEL,BOM,10:30,12:50,2h20m,direct,2022-01-01,4719
Vistara,DEL,BOM,05:45,07:55,2h10m,direct,2022-01-01,5301
Vistara,DEL,BOM,07:30,09:45,2h15m,direct,2022-01-01,5301
Vistara,DEL,BOM,08:50,11:10,2h20m,direct,2022-01-01,5301
IndiGo,DEL,BOM,06:30,08:40,2h10m,direct,2022-01-01,5413
IndiGo,DEL,BOM,07:15,09:25,2h10m,direct,2022-01-01,5413
IndiGo,DEL,BOM,08:10,10:20,2h10m,direct,2022-01-01,5413
IndiGo,DEL,BOM,09:30,11:45,2h15m,direct,2022-01-01,5413
IndiGo,DEL,BOM,10:45,13:05,2h20m,direct,2022-01-01,5413
IndiGo,DEL,BOM,08:45,11:05,2h20m,direct,2022-01-01,5413
IndiGo,DEL,BOM,04:45,07:10,2h25m,direct,2022-01-01,5413
IndiGo,DEL,BOM,01:45,04:10,2h25m,direct,2022-01-01,5413
GoFirst,DEL,BOM,22:30,00:40,2h10m,direct,2022-01-01,5484
GoFirst,DEL,BOM,19:40,21:55,2h15m,direct,2022-01-01,5484
GoFirst,DEL,BOM,14:20,16:35,2h15m,direct,2022-01-01,5484
AirAsiaIndia,DEL,BOM,04:25,06:35,2h10m,direct,2022-01-01,5597
AirIndia,DEL,BOM,18:00,20:00,2h00m,direct,2022-01-01,5627
AirIndia,DEL,BOM,07:00,09:05,2h05m,direct,2022-01-01,5627
AirIndia,DEL,BOM,08:00,10:10,2h10m,direct,2022-01-01,5627
GoFirst,DEL,BOM,21:00,23:15,2h15m,direct,2022-01-01,5678
Vistara,DEL,BOM,09:30,11:35,2h05m,direct,2022-01-01,5873
Vistara,DEL,BOM,10:20,12:35,2h15m,direct,2022-01-01,5874
AirIndia,DEL,BOM,10:40,12:50,2h10m,direct,2022-01-01,6044
AirIndia,DEL,BOM,09:00,11:15,2h15m,direct,2022-01-01,6044
IndiGo,DEL,BOM,12:00,14:10,2h10m,direct,2022-01-01,6337
Vistara,DEL,BOM,15:30,17:40,2h10m,direct,2022-01-01,6601
Vistara,DEL,BOM,17:45,20:05,2h20m,direct,2022-01-01,6602
Vistara,DEL,BOM,11:40,14:00,2h20m,direct,2022-01-01,6602
Vistara,DEL,BOM,16:45,19:05,2h20m,direct,2022-01-01,6602
Vistara,DEL,BOM,18:55,21:15,2h20m,direct,2022-01-01,6602
Vistara,DEL,BOM,19:00,21:15,2h15m,direct,2022-01-01,6690
AirIndia,DEL,BOM,17:50,21:35,3h45m,direct,2022-01-01,6799
AirIndia,DEL,BOM,19:00,21:15,2h15m,direct,2022-01-01,6832
Vistara,DEL,BOM,12:50,15:00,2h10m,direct,2022-01-01,6913
Vistara,DEL,BOM,19:50,22:00,2h10m,direct,2022-01-01,7005
GoFirst,DEL,BOM,18:05,20:25,2h20m,direct,2022-01-01,7108
SpiceJet,DEL,BOM,07:45,12:00,4h15m,direct,2022-01-01,7260
Vistara,DEL,BOM,14:20,16:30,2h10m,direct,2022-01-01,7433
Vistara,DEL,BOM,20:40,22:50,2h10m,direct,2022-01-01,7434
IndiGo,DEL,BOM,14:20,16:35,2h15m,direct,2022-01-01,7491
IndiGo,DEL,BOM,20:00,22:15,2h15m,direct,2022-01-01,7491
AirIndia,DEL,BOM,20:00,22:10,2h10m,direct,2022-01-01,7591
IndiGo,DEL,BOM,17:15,19:25,2h10m,direct,2022-01-01,8016
IndiGo,DEL,BOM,16:00,18:15,2h15m,direct,2022-01-01,8016
AirIndia,DEL,BOM,15:05,18:15,3h10m,direct,2022-01-01,8794
AirAsiaIndia,DEL,BOM,19:10,21:25,2h15m,direct,2022-01-01,8848
IndiGo,DEL,BOM,18:40,20:50,2h10m,direct,2022-01-01,9379
IndiGo,DEL,BOM,23:35,01:45,2h10m,direct,2022-01-01,9379
IndiGo,DEL,BOM,21:15,23:30,2h15m,direct,2022-01-01,10428
Vistara,DEL,BOM,21:40,23:50,2h10m,direct,2022-01-01,11385
IndiGo,DEL,BOM,05:15,10:05,4h50m,1stop,2022-01-01,5917
IndiGo,DEL,BOM,05:30,10:55,5h25m,1stop,2022-01-01,5917
AirAsiaIndia,DEL,BOM,08:20,14:10,5h50m,1stop,2022-01-01,5926
IndiGo,DEL,BOM,22:15,05:55,7h40m,1stop,2022-01-01,5954
IndiGo,DEL,BOM,07:25,16:05,8h40m,1stop,2022-01-01,5954
GoFirst,DEL,BOM,06:00,11:00,5h00m,1stop,2022-01-01,6281
AirIndia,DEL,BOM,17:50,21:35,3h45m,1stop,2022-01-01,6450
IndiGo,DEL,BOM,18:30,23:25,4h55m,1stop,2022-01-01,6898
IndiGo,DEL,BOM,18:00,22:25,4h25m,1stop,2022-01-01,7388
GoFirst,DEL,BOM,19:55,02:00,6h05m,1stop,2022-01-01,7258
IndiGo,DEL,BOM,11:25,16:50,5h25m,1stop,2022-01-01,7388
IndiGo,DEL,BOM,10:15,18:05,7h50m,1stop,2022-01-01,7427
IndiGo,DEL,BOM,12:45,20:45,8h00m,1stop,2022-01-01,7427
IndiGo,DEL,BOM,11:25,20:35,9h10m,1stop,2022-01-01,7427
GoFirst,DEL,BOM,09:10,16:50,7h40m,1stop,2022-01-01,8015
GoFirst,DEL,BOM,11:30,17:00,5h30m,1stop,2022-01-01,8159
GoFirst,DEL,BOM,10:45,17:00,6h15m,1stop,2022-01-01,8293
AirIndia,DEL,BOM,15:05,18:15,3h10m,1stop,2022-01-01,8309
GoFirst,DEL,BOM,12:50,21:40,8h50m,1stop,2022-01-01,8890
GoFirst,DEL,BOM,06:00,12:30,6h30m,1stop,2022-01-01,9004
AirAsiaIndia,DEL,BOM,05:25,14:10,8h45m,1stop,2022-01-01,9282
Vistara,DEL,BOM,07:30,14:30,7h00m,1stop,2022-01-01,9584
AirAsiaIndia,DEL,BOM,18:35,00:35,6h00m,1stop,2022-01-01,10163
AirAsiaIndia,DEL,BOM,20:00,02:25,6h25m,1stop,2022-01-01,10163
SpiceJet,DEL,BOM,15:30,19:20,3h50m,1stop,2022-01-01,10277
Vistara,DEL,BOM,13:20,18:20,5h00m,1stop,2022-01-01,10555
SpiceJet,DEL,BOM,19:20,23:50,4h30m,1stop,2022-01-01,10607
SpiceJet,DEL,BOM,07:45,12:00,4h15m,direct,2022-01-01,16925
Vistara,DEL,BOM,14:45,23:00,8h15m,1stop,2022-01-01,10347
GoFirst,DEL,BOM,15:30,21:25,5h55m,1stop,2022-01-01,10557
GoFirst,DEL,BOM,09:00,17:00,8h00m,1stop,2022-01-01,10573
AirIndia,DEL,BOM,07:05,13:25,6h20m,1stop,2022-01-01,10758
AirAsiaIndia,DEL,BOM,16:05,00:35,8h30m,1stop,2022-01-01,10869
VistaraIndiGo,DEL,BOM,05:55,10:55,5h00m,1stop,2022-01-01,10905
VistaraIndiGo,DEL,BOM,18:20,23:25,5h05m,1stop,2022-01-01,10950
Vistara,DEL,BOM,17:40,23:00,5h20m,1stop,2022-01-01,11491
AirIndia,DEL,BOM,11:00,17:25,6h25m,1stop,2022-01-01,11832
IndiGoVistara,DEL,BOM,07:55,14:30,6h35m,1stop,2022-01-01,11938
VistaraIndiGo,DEL,BOM,10:25,16:35,6h10m,1stop,2022-01-01,12458
Vistara,DEL,BOM,10:55,16:00,5h05m,1stop,2022-01-01,12687
VistaraIndiGo,DEL,BOM,14:45,20:45,6h00m,1stop,2022-01-01,12689
Vistara,DEL,BOM,05:55,11:25,5h30m,1stop,2022-01-01,12739
IndiGoVistara,DEL,BOM,17:45,23:00,5h15m,1stop,2022-01-01,13266
GoFirst,DEL,BOM,05:30,14:00,8h30m,1stop,2022-01-01,13329
AirIndia,DEL,BOM,13:15,17:50,4h35m,1stop,2022-01-01,13492
Vistara,DEL,BOM,17:10,21:35,4h25m,1stop,2022-01-01,13515
AirIndia,DEL,BOM,09:55,18:15,8h20m,1stop,2022-01-01,13562
Vistara,DEL,BOM,07:10,14:30,7h20m,1stop,2022-01-01,14355
Vistara,DEL,BOM,13:30,22:35,9h05m,1stop,2022-01-01,14355
IndiGoVistara,DEL,BOM,11:20,16:00,4h40m,1stop,2022-01-01,15043
AirIndia,DEL,BOM,09:55,18:15,8h20m,2stops,2022-01-01,12849
Vistara,DEL,BOM,16:05,23:00,6h55m,2stops,2022-01-01,15866
Vistara,DEL,BOM,14:15,23:00,8h45m,2stops,2022-01-01,15971
Vistara,DEL,BOM,11:10,20:15,9h05m,2stops,2022-01-01,26882
SpiceJet,DEL,BOM,11:10,17:35,6h25m,1stop,2022-01-01,31830
SpiceJet,DEL,BOM,19:20,23:35,4h15m,1stop,2022-01-01,37195
SpiceJet,DEL,BOM,07:30,16:15,8h45m,1stop,2022-01-01,37938
SpiceJet,DEL,BOM,12:00,18:50,6h50m,1stop,2022-01-01,47460
SpiceJet,DEL,BOM,08:35,14:45,6h10m,1stop,2022-01-01,48322
flydubai,DEL,BOM,20:00,04:00,8h00m,1stop,2022-01-01,62016
SpiceJet,DEL,BOM,07:20,09:35,2h15m,direct,2022-01-02,5142
SpiceJet,DEL,BOM,07:20,09:35,2h15m,direct,2022-01-02,4499
SpiceJet,DEL,BOM,18:10,07:25,13h15m,1stop,2022-01-02,4059
SpiceJet,DEL,BOM,06:20,08:40,2h20m,direct,2022-01-02,4499
AirIndia,DEL,BOM,07:00,09:05,2h05m,direct,2022-01-02,5627
GoFirst,DEL,BOM,08:00,10:10,2h10m,direct,2022-01-02,6213
GoFirst,DEL,BOM,02:00,04:15,2h15m,direct,2022-01-02,6213
SpiceJet,DEL,BOM,18:55,21:05,2h10m,direct,2022-01-02,6459
SpiceJet,DEL,BOM,19:45,22:05,2h20m,direct,2022-01-02,6459
AirAsiaIndia,DEL,BOM,04:25,06:35,2h10m,direct,2022-01-02,6958
AirIndia,DEL,BOM,08:00,10:10,2h10m,direct,2022-01-02,7213
IndiGo,DEL,BOM,04:45,07:10,2h25m,direct,2022-01-02,7281
GoFirst,DEL,BOM,22:30,00:40,2h10m,direct,2022-01-02,7329
Vistara,DEL,BOM,20:40,22:50,2h10m,direct,2022-01-02,7953
GoFirst,DEL,BOM,19:40,21:55,2h15m,direct,2022-01-02,8007
GoFirst,DEL,BOM,12:45,15:00,2h15m,direct,2022-01-02,8007
AirIndia,DEL,BOM,20:00,22:10,2h10m,direct,2022-01-02,8309
AirIndia,DEL,BOM,09:00,11:15,2h15m,direct,2022-01-02,8309
Vistara,DEL,BOM,19:50,22:00,2h10m,direct,2022-01-02,8681
Vistara,DEL,BOM,21:40,23:50,2h10m,direct,2022-01-02,8682
Vistara,DEL,BOM,08:50,11:10,2h20m,direct,2022-01-02,8682
IndiGo,DEL,BOM,01:45,04:10,2h25m,direct,2022-01-02,8330
IndiGo,DEL,BOM,06:30,08:40,2h10m,direct,2022-01-02,8645
GoFirst,DEL,BOM,21:00,23:15,2h15m,direct,2022-01-02,8834
GoFirst,DEL,BOM,18:05,20:25,2h20m,direct,2022-01-02,8834
AirIndia,DEL,BOM,18:00,20:00,2h00m,direct,2022-01-02,8980
AirIndia,DEL,BOM,10:40,12:50,2h10m,direct,2022-01-02,8980
AirIndia,DEL,BOM,19:00,21:15,2h15m,direct,2022-01-02,8980
Vistara,DEL,BOM,07:30,09:45,2h15m,direct,2022-01-02,9356
Vistara,DEL,BOM,11:40,14:00,2h20m,direct,2022-01-02,9410
Vistara,DEL,BOM,18:55,21:15,2h20m,direct,2022-01-02,9410
Vistara,DEL,BOM,19:00,21:15,2h15m,direct,2022-01-02,9525
AirAsiaIndia,DEL,BOM,19:10,21:25,2h15m,direct,2022-01-02,9688
GoFirst,DEL,BOM,14:20,16:35,2h15m,direct,2022-01-02,9707
GoFirst,DEL,BOM,10:30,12:50,2h20m,direct,2022-01-02,9707
AirIndia,DEL,BOM,15:05,18:15,3h10m,direct,2022-01-02,10264
IndiGo,DEL,BOM,07:15,09:25,2h10m,direct,2022-01-02,10428
IndiGo,DEL,BOM,23:35,01:45,2h10m,direct,2022-01-02,10428
Vistara,DEL,BOM,14:20,16:30,2h10m,direct,2022-01-02,11385
Vistara,DEL,BOM,15:30,17:40,2h10m,direct,2022-01-02,11561
Vistara,DEL,BOM,09:30,11:35,2h05m,direct,2022-01-02,11593
Vistara,DEL,BOM,17:45,20:05,2h20m,direct,2022-01-02,11594
Vistara,DEL,BOM,16:45,19:05,2h20m,direct,2022-01-02,11730
IndiGo,DEL,BOM,09:30,11:45,2h15m,direct,2022-01-02,11477
Vistara,DEL,BOM,10:20,12:35,2h15m,direct,2022-01-02,12633
IndiGo,DEL,BOM,21:15,23:30,2h15m,direct,2022-01-02,13051
IndiGo,DEL,BOM,08:45,11:05,2h20m,direct,2022-01-02,13051
IndiGo,DEL,BOM,08:10,10:20,2h10m,direct,2022-01-02,14670
AirAsiaIndia,DEL,BOM,08:20,14:10,5h50m,1stop,2022-01-02,5926
IndiGo,DEL,BOM,20:00,22:15,2h15m,direct,2022-01-02,15195
IndiGo,DEL,BOM,17:15,19:25,2h10m,direct,2022-01-02,15720
IndiGo,DEL,BOM,18:40,20:50,2h10m,direct,2022-01-02,15720
IndiGo,DEL,BOM,14:20,16:35,2h15m,direct,2022-01-02,15720
IndiGo,DEL,BOM,16:00,18:15,2h15m,direct,2022-01-02,15720
SpiceJet,DEL,BOM,07:45,12:00,4h15m,direct,2022-01-02,15870
Vistara,DEL,BOM,12:50,15:00,2h10m,direct,2022-01-02,16980
IndiGo,DEL,BOM,17:55,23:15,5h20m,1stop,2022-01-02,7850
GoFirst,DEL,BOM,09:10,14:15,5h05m,1stop,2022-01-02,7915
IndiGo,DEL,BOM,07:20,12:25,5h05m,1stop,2022-01-02,8780
IndiGo,DEL,BOM,05:15,10:05,4h50m,1stop,2022-01-02,8838
GoFirst,DEL,BOM,06:00,11:00,5h00m,1stop,2022-01-02,9004
SpiceJet,DEL,BOM,11:25,18:45,7h20m,1stop,2022-01-02,9067
GoFirst,DEL,BOM,19:55,02:00,6h05m,1stop,2022-01-02,9441
IndiGo,DEL,BOM,08:55,16:50,7h55m,1stop,2022-01-02,9578
IndiGo,DEL,BOM,15:05,23:25,8h20m,1stop,2022-01-02,9578
AirIndia,DEL,BOM,15:05,18:15,3h10m,1stop,2022-01-02,9652
IndiGo,DEL,BOM,22:15,05:55,7h40m,1stop,2022-01-02,9788
IndiGo,DEL,BOM,15:05,20:35,5h30m,1stop,2022-01-02,9852
IndiGo,DEL,BOM,13:50,19:50,6h00m,1stop,2022-01-02,9886
IndiGo,DEL,BOM,05:30,10:55,5h25m,1stop,2022-01-02,9939
GoFirst,DEL,BOM,11:30,17:00,5h30m,1stop,2022-01-02,9949
GoFirst,DEL,BOM,10:45,17:00,6h15m,1stop,2022-01-02,9949
GoFirst,DEL,BOM,09:00,17:00,8h00m,1stop,2022-01-02,9949
IndiGo,DEL,BOM,18:30,23:25,4h55m,1stop,2022-01-02,9957
IndiGo,DEL,BOM,14:05,20:35,6h30m,1stop,2022-01-02,10062
AirAsiaIndia,DEL,BOM,20:00,02:25,6h25m,1stop,2022-01-02,10163
GoFirst,DEL,BOM,15:30,21:25,5h55m,1stop,2022-01-02,10265
IndiGo,DEL,BOM,18:00,22:25,4h25m,1stop,2022-01-02,10475
SpiceJet,DEL,BOM,19:20,23:50,4h30m,1stop,2022-01-02,10607
AirIndia,DEL,BOM,07:05,13:25,6h20m,1stop,2022-01-02,10856
Vistara,DEL,BOM,13:20,19:45,6h25m,1stop,2022-01-02,11023
IndiGo,DEL,BOM,09:15,16:30,7h15m,1stop,2022-01-02,11023
Vistara,DEL,BOM,10:55,19:45,8h50m,1stop,2022-01-02,11023
GoFirst,DEL,BOM,09:10,17:50,8h40m,1stop,2022-01-02,11125
IndiGo,DEL,BOM,10:15,18:05,7h50m,1stop,2022-01-02,11835
Vistara,DEL,BOM,07:30,14:30,7h00m,1stop,2022-01-02,11959
SpiceJetVistara,DEL,BOM,15:30,19:45,4h15m,1stop,2022-01-02,12299
VistaraIndiGo,DEL,BOM,05:55,10:55,5h00m,1stop,2022-01-02,12674
IndiGo,DEL,BOM,10:25,16:35,6h10m,1stop,2022-01-02,12681
IndiGoVistara,DEL,BOM,13:40,19:45,6h05m,1stop,2022-01-02,12947
Vistara,DEL,BOM,17:40,23:00,5h20m,1stop,2022-01-02,13935
Vistara,DEL,BOM,05:55,11:25,5h30m,1stop,2022-01-02,13935
VistaraIndiGo,DEL,BOM,18:20,23:25,5h05m,1stop,2022-01-02,14050
AirAsiaIndia,DEL,BOM,14:40,22:25,7h45m,1stop,2022-01-02,14070
SpiceJet,DEL,BOM,15:30,19:20,3h50m,1stop,2022-01-02,14390
Vistara,DEL,BOM,13:20,18:20,5h00m,1stop,2022-01-02,14618
AirAsiaIndia,DEL,BOM,16:05,00:35,8h30m,1stop,2022-01-02,14869
IndiGo,DEL,BOM,07:20,14:50,7h30m,1stop,2022-01-02,15638
AirAsiaIndia,DEL,BOM,18:35,00:35,6h00m,1stop,2022-01-02,15681
IndiGo,DEL,BOM,09:35,14:35,5h00m,1stop,2022-01-02,15773
IndiGo,DEL,BOM,09:35,18:50,9h15m,1stop,2022-01-02,15773
Vistara,DEL,BOM,10:55,16:00,5h05m,1stop,2022-01-02,15825
IndiGo,DEL,BOM,07:25,16:05,8h40m,1stop,2022-01-02,17152
AirIndia,DEL,BOM,17:50,21:35,3h45m,direct,2022-01-02,22156
Vistara,DEL,BOM,07:30,13:00,5h30m,1stop,2022-01-02,20445
AirIndia,DEL,BOM,17:50,21:35,3h45m,1stop,2022-01-02,20516
Vistara,DEL,BOM,16:05,23:00,6h55m,2stops,2022-01-02,21103
GoFirst,DEL,BOM,11:50,17:30,5h40m,1stop,2022-01-02,23522
Vistara,DEL,BOM,14:15,23:00,8h45m,2stops,2022-01-02,23681
SpiceJet,DEL,BOM,11:10,17:35,6h25m,1stop,2022-01-02,31830
Vistara,DEL,BOM,11:10,20:15,9h05m,2stops,2022-01-02,34705
SpiceJet,DEL,BOM,07:45,12:00,4h15m,direct,2022-01-02,35101
AirIndia,DEL,BOM,09:50,17:05,7h15m,1stop,2022-01-02,36058
SpiceJet,DEL,BOM,19:20,23:35,4h15m,1stop,2022-01-02,37195
Vistara,DEL,BOM,17:10,21:35,4h25m,1stop,2022-01-02,40328
AirIndia,DEL,BOM,14:10,22:25,8h15m,1stop,2022-01-02,40570
SpiceJet,DEL,BOM,07:30,16:15,8h45m,1stop,2022-01-02,41880
flydubai,DEL,BOM,20:00,04:00,8h00m,1stop,2022-01-02,62016
Vistara,DEL,BOM,09:30,11:35,2h05m,direct,2022-01-03,6256
Vistara,DEL,BOM,19:50,22:00,2h10m,direct,2022-01-03,6256
Vistara,DEL,BOM,05:45,07:55,2h10m,direct,2022-01-03,6256
Vistara,DEL,BOM,19:00,21:15,2h15m,direct,2022-01-03,6256
Vistara,DEL,BOM,10:20,12:35,2h15m,direct,2022-01-03,6256
Vistara,DEL,BOM,17:45,20:05,2h20m,direct,2022-01-03,6256
Vistara,DEL,BOM,16:45,19:05,2h20m,direct,2022-01-03,6256
Vistara,DEL,BOM,20:40,22:50,2h10m,direct,2022-01-03,6991
Vistara,DEL,BOM,21:40,23:50,2h10m,direct,2022-01-03,6991
Vistara,DEL,BOM,12:50,15:00,2h10m,direct,2022-01-03,6991
Vistara,DEL,BOM,15:30,17:40,2h10m,direct,2022-01-03,6991
Vistara,DEL,BOM,14:20,16:30,2h10m,direct,2022-01-03,6991
Vistara,DEL,BOM,07:30,09:45,2h15m,direct,2022-01-03,6991
Vistara,DEL,BOM,11:40,14:00,2h20m,direct,2022-01-03,6991
Vistara,DEL,BOM,08:50,11:10,2h20m,direct,2022-01-03,6991
GoFirst,DEL,BOM,22:30,00:40,2h10m,direct,2022-01-04,4198
SpiceJet,DEL,BOM,19:20,23:50,4h30m,1stop,2022-01-04,3879
GoFirst,DEL,BOM,12:45,15:00,2h15m,direct,2022-01-04,4198
GoFirst,DEL,BOM,19:40,21:55,2h15m,direct,2022-01-04,4198
GoFirst,DEL,BOM,10:30,12:50,2h20m,direct,2022-01-04,4198
GoFirst,DEL,BOM,18:05,20:25,2h20m,direct,2022-01-04,4198
SpiceJet,DEL,BOM,18:55,21:05,2h10m,direct,2022-01-04,4499
SpiceJet,DEL,BOM,07:20,09:35,2h15m,direct,2022-01-04,4499
SpiceJet,DEL,BOM,19:45,22:05,2h20m,direct,2022-01-04,4499
SpiceJet,DEL,BOM,06:20,08:40,2h20m,direct,2022-01-04,4499
GoFirst,DEL,BOM,08:00,10:10,2h10m,direct,2022-01-04,4808
GoFirst,DEL,BOM,21:00,23:15,2h15m,direct,2022-01-04,4808
AirAsiaIndia,DEL,BOM,04:25,06:35,2h10m,direct,2022-01-04,5216
AirAsiaIndia,DEL,BOM,19:10,21:25,2h15m,direct,2022-01-04,5216
GoFirst,DEL,BOM,14:20,16:35,2h15m,direct,2022-01-04,5250
Vistara,DEL,BOM,05:45,07:55,2h10m,direct,2022-01-04,5301
Vistara,DEL,BOM,07:30,09:45,2h15m,direct,2022-01-04,5301
Vistara,DEL,BOM,19:00,21:15,2h15m,direct,2022-01-04,5301
Vistara,DEL,BOM,17:45,20:05,2h20m,direct,2022-01-04,5301
Vistara,DEL,BOM,08:50,11:10,2h20m,direct,2022-01-04,5301
IndiGo,DEL,BOM,12:00,14:10,2h10m,direct,2022-01-04,5413
IndiGo,DEL,BOM,07:15,09:25,2h10m,direct,2022-01-04,5413
IndiGo,DEL,BOM,18:40,20:50,2h10m,direct,2022-01-04,5413
IndiGo,DEL,BOM,23:35,01:45,2h10m,direct,2022-01-04,5413
IndiGo,DEL,BOM,17:15,19:25,2h10m,direct,2022-01-04,5413
IndiGo,DEL,BOM,06:30,08:40,2h10m,direct,2022-01-04,5413
IndiGo,DEL,BOM,08:10,10:20,2h10m,direct,2022-01-04,5413
IndiGo,DEL,BOM,21:15,23:30,2h15m,direct,2022-01-04,5413
IndiGo,DEL,BOM,16:00,18:15,2h15m,direct,2022-01-04,5413
IndiGo,DEL,BOM,14:20,16:35,2h15m,direct,2022-01-04,5413
IndiGo,DEL,BOM,20:00,22:15,2h15m,direct,2022-01-04,5413
IndiGo,DEL,BOM,09:30,11:45,2h15m,direct,2022-01-04,5413
IndiGo,DEL,BOM,10:45,13:05,2h20m,direct,2022-01-04,5413
IndiGo,DEL,BOM,08:45,11:05,2h20m,direct,2022-01-04,5413
IndiGo,DEL,BOM,01:45,04:10,2h25m,direct,2022-01-04,5413
IndiGo,DEL,BOM,04:45,07:10,2h25m,direct,2022-01-04,5413
AirIndia,DEL,BOM,18:00,20:00,2h00m,direct,2022-01-04,5623
AirIndia,DEL,BOM,19:00,21:15,2h15m,direct,2022-01-04,5623
AirIndia,DEL,BOM,07:00,09:05,2h05m,direct,2022-01-04,5627
AirIndia,DEL,BOM,08:00,10:10,2h10m,direct,2022-01-04,5627
AirIndia,DEL,BOM,10:40,12:50,2h10m,direct,2022-01-04,5627
AirIndia,DEL,BOM,09:00,11:15,2h15m,direct,2022-01-04,5627
Vistara,DEL,BOM,18:55,21:15,2h20m,direct,2022-01-04,5759
Vistara,DEL,BOM,19:50,22:00,2h10m,direct,2022-01-04,5874
Vistara,DEL,BOM,12:50,15:00,2h10m,direct,2022-01-04,5874
Vistara,DEL,BOM,15:30,17:40,2h10m,direct,2022-01-04,5874
Vistara,DEL,BOM,14:20,16:30,2h10m,direct,2022-01-04,5874
Vistara,DEL,BOM,10:20,12:35,2h15m,direct,2022-01-04,5874
Vistara,DEL,BOM,16:45,19:05,2h20m,direct,2022-01-04,5874
Vistara,DEL,BOM,11:40,14:00,2h20m,direct,2022-01-04,5874
Vistara,DEL,BOM,09:30,11:35,2h05m,direct,2022-01-04,5955
AirIndia,DEL,BOM,20:00,22:10,2h10m,direct,2022-01-04,6042
Vistara,DEL,BOM,20:40,22:50,2h10m,direct,2022-01-04,6060
GoFirst,DEL,BOM,02:00,04:15,2h15m,direct,2022-01-04,5954
Vistara,DEL,BOM,21:40,23:50,2h10m,direct,2022-01-04,6690
SpiceJet,DEL,BOM,07:45,12:00,4h15m,direct,2022-01-04,6630
AirIndia,DEL,BOM,17:50,21:35,3h45m,direct,2022-01-04,6799
AirIndia,DEL,BOM,15:05,18:15,3h10m,direct,2022-01-04,8059
IndiGo,DEL,BOM,10:30,14:35,4h05m,1stop,2022-01-04,5466
IndiGo,DEL,BOM,18:00,22:25,4h25m,1stop,2022-01-04,5917
IndiGo,DEL,BOM,05:15,10:05,4h50m,1stop,2022-01-04,5917
IndiGo,DEL,BOM,18:30,23:25,4h55m,1stop,2022-01-04,5917
IndiGo,DEL,BOM,11:25,16:50,5h25m,1stop,2022-01-04,5917
IndiGo,DEL,BOM,05:30,10:55,5h25m,1stop,2022-01-04,5917
IndiGo,DEL,BOM,14:05,20:35,6h30m,1stop,2022-01-04,5917
AirAsiaIndia,DEL,BOM,08:20,14:10,5h50m,1stop,2022-01-04,5926
IndiGo,DEL,BOM,22:15,05:55,7h40m,1stop,2022-01-04,5954
IndiGo,DEL,BOM,10:15,18:05,7h50m,1stop,2022-01-04,5954
IndiGo,DEL,BOM,12:45,20:45,8h00m,1stop,2022-01-04,5954
GoFirst,DEL,BOM,06:00,11:00,5h00m,1stop,2022-01-04,6305
GoFirst,DEL,BOM,19:55,02:00,6h05m,1stop,2022-01-04,6305
GoFirst,DEL,BOM,06:00,12:30,6h30m,1stop,2022-01-04,6305
IndiGo,DEL,BOM,07:20,12:25,5h05m,1stop,2022-01-04,6407
AirIndia,DEL,BOM,17:50,21:35,3h45m,1stop,2022-01-04,6450
GoFirst,DEL,BOM,15:30,21:25,5h55m,1stop,2022-01-04,6927
AirAsiaIndia,DEL,BOM,20:00,02:25,6h25m,1stop,2022-01-04,7089
SpiceJet,DEL,BOM,15:30,19:20,3h50m,1stop,2022-01-04,7094
AirIndia,DEL,BOM,15:05,18:15,3h10m,1stop,2022-01-04,7591
AirIndia,DEL,BOM,13:15,17:50,4h35m,1stop,2022-01-04,7829
AirIndia,DEL,BOM,11:55,15:50,3h55m,1stop,2022-01-04,8708
SpiceJet,DEL,BOM,07:45,12:00,4h15m,direct,2022-01-04,16598
SpiceJet,DEL,BOM,19:20,10:35,15h15m,1stop,2022-01-04,3879
IndiGo,DEL,BOM,11:25,20:35,9h10m,1stop,2022-01-04,5954
GoFirst,DEL,BOM,11:30,17:00,5h30m,1stop,2022-01-04,8293
GoFirst,DEL,BOM,10:45,17:00,6h15m,1stop,2022-01-04,8293
GoFirst,DEL,BOM,09:00,17:00,8h00m,1stop,2022-01-04,8293
GoFirst,DEL,BOM,12:50,21:40,8h50m,1stop,2022-01-04,8890
Vistara,DEL,BOM,17:40,23:00,5h20m,1stop,2022-01-04,9723
Vistara,DEL,BOM,07:30,14:30,7h00m,1stop,2022-01-04,9723
Vistara,DEL,BOM,14:45,23:00,8h15m,1stop,2022-01-04,9723
AirAsiaIndia,DEL,BOM,18:35,00:35,6h00m,1stop,2022-01-04,9742
